Potential_Customer,Cust_Last_Purchase,Pur_3_years,Pur_5_years,Pur_3_years_Indirect,Pur_5_years_Indirect,Pur_latest,Pur_3_years_Avg,Pur_5_years_Avg,Pur_3_years_Avg_Indirect,InAct_Last,InAct_First,Ad_Res_5_Year,Ad_Res_Ind_1_Year,Ad_Res_Ind_3_Year,Ad_Res_Ind_5_Year,Status_Cust,Status_Latest_Ad,Age,Gender,Cust_Prop,Cust_Ann_Income,Ad_Res_Avg
1,13.0,7,22,7,15,10.0,12.14,11.14,12.14,22,85,63,6,17,25,S,1,67.0,F,H,47879.0,35.333
0,0.0,3,7,2,5,7.0,5.67,4.71,6.0,16,75,40,5,8,13,S,1,66.0,M,H,63697.0,25.0
1,17.0,2,3,0,1,17.0,16.0,11.67,11.67,18,41,26,5,5,12,A,0,81.0,F,H,63697.0,21.333
1,12.0,3,20,2,13,12.0,12.33,6.35,12.5,26,125,74,4,14,30,A,1,69.0,F,H,51568.0,37.0
0,0.0,3,14,2,12,10.0,10.0,7.86,10.0,17,113,71,6,15,27,S,1,55.0,M,H,51568.0,38.0
0,0.0,3,19,2,11,10.0,7.33,5.26,7.5,15,113,67,3,11,24,A,1,59.018761061946904,F,U,60349.0,34.333
0,0.0,5,10,2,4,12.0,11.0,10.3,11.0,19,44,43,6,17,17,A,0,59.018761061946904,M,H,60349.0,30.333
0,0.0,2,14,1,8,15.0,15.0,7.0,15.0,19,104,62,5,12,24,S,1,48.0,F,H,61541.0,34.333
0,0.0,2,2,2,2,20.0,20.0,20.0,20.0,22,29,23,4,10,9,A,0,59.018761061946904,F,U,61541.0,19.0
1,60.0,1,12,0,8,45.0,45.0,17.33,11.67,19,113,66,6,6,26,A,1,45.0,F,H,64942.0,35.0
0,0.0,3,7,1,2,50.0,38.33,25.71,40.0,15,100,64,6,16,28,A,0,66.0,F,H,68517.0,38.0
0,0.0,1,5,0,3,29.0,29.0,14.8,11.67,18,93,52,6,6,22,A,1,59.018761061946904,F,H,68517.0,31.667
1,6.0,7,10,4,5,6.0,6.0,5.5,6.0,16,57,42,6,13,16,A,1,52.0,M,H,40444.0,27.667
0,0.0,1,12,0,10,15.0,15.0,8.92,11.67,18,126,68,4,4,29,A,1,79.0,F,H,71503.0,37.0
0,0.0,2,3,0,1,18.0,17.0,14.67,11.67,18,41,32,5,5,13,A,0,59.018761061946904,F,U,41608.89441680486,24.333
0,0.0,2,5,0,2,30.0,21.5,17.8,11.67,18,104,59,6,6,23,A,0,59.018761061946904,F,H,79633.0,34.667
0,0.0,2,6,2,5,25.0,25.0,26.67,25.0,18,80,58,6,17,24,A,0,57.0,F,U,41608.89441680486,35.333
0,0.0,2,3,1,1,20.0,15.0,11.67,20.0,26,43,33,5,14,14,A,0,67.0,F,H,79633.0,24.333
0,0.0,1,8,0,4,60.0,60.0,36.38,11.67,18,114,67,6,6,29,A,0,76.0,F,H,59896.0,39.667
0,0.0,5,8,2,3,6.0,7.0,6.5,6.5,17,44,36,6,15,16,A,0,78.0,F,U,59896.0,26.333
0,0.0,4,17,4,14,10.0,8.25,6.41,8.25,15,107,42,1,5,18,E,1,30.0,M,U,41608.89441680486,20.0
1,5.0,2,8,1,4,20.0,16.5,13.0,13.0,19,86,56,6,15,23,A,0,40.0,F,H,90213.0,34.0
1,25.0,2,9,2,8,30.0,27.5,20.78,27.5,21,112,68,6,16,29,A,1,59.018761061946904,F,U,41608.89441680486,37.333
1,5.0,10,17,5,8,3.0,3.2,3.12,3.0,15,53,43,6,16,17,S,1,59.018761061946904,F,H,64940.0,30.0
1,10.0,6,22,4,11,10.0,8.83,7.77,10.0,7,121,77,8,19,33,A,1,59.018761061946904,F,U,41608.89441680486,45.0
0,0.0,2,6,2,5,25.0,22.5,14.33,22.5,18,105,55,6,16,26,A,0,48.0,F,U,41608.89441680486,34.0
0,0.0,1,10,0,4,20.0,15.0,9.9,11.67,18,78,54,5,5,22,S,1,61.0,F,U,41608.89441680486,31.667
1,5.0,6,8,2,3,7.0,5.67,5.25,5.0,19,40,32,6,15,14,S,1,48.0,F,U,41608.89441680486,25.333
0,0.0,4,17,4,11,11.0,11.0,9.18,11.0,21,93,66,6,17,26,A,1,59.018761061946904,M,U,56679.0,37.667
1,10.0,8,15,7,10,7.0,6.5,5.2,6.71,16,105,51,6,15,21,S,1,50.0,F,H,74255.0,32.333
1,5.0,7,27,6,15,5.0,3.29,3.22,3.0,18,93,55,4,14,24,S,1,59.018761061946904,F,U,41608.89441680486,27.667
1,15.0,5,6,2,3,20.0,16.8,14.83,18.5,16,45,35,6,12,12,A,0,59.018761061946904,F,H,59106.0,26.667
0,0.0,4,21,2,8,5.0,8.75,7.62,7.5,18,88,65,6,17,26,S,1,65.0,F,U,45936.0,37.667
1,13.0,1,8,0,4,15.0,15.0,10.13,11.67,6,100,58,5,5,20,A,0,79.0,M,U,45936.0,35.0
0,0.0,1,4,0,2,20.0,20.0,14.25,11.67,26,74,42,4,4,15,A,0,43.0,M,U,41608.89441680486,24.333
0,0.0,3,3,2,2,20.0,10.0,10.0,5.0,20,33,25,6,13,11,A,1,55.0,F,H,43796.0,21.333
0,0.0,3,16,1,9,10.0,10.0,7.0,10.0,19,129,61,5,15,29,S,1,59.018761061946904,F,U,59274.0,33.333
0,0.0,3,9,2,7,5.0,7.67,6.89,6.5,17,102,59,6,13,24,A,1,59.018761061946904,F,U,52559.0,33.667
0,0.0,1,1,1,1,15.0,15.0,15.0,15.0,21,21,13,3,6,5,F,0,27.0,M,H,52559.0,12.0
0,0.0,2,8,0,1,25.0,22.5,14.25,11.67,19,65,56,6,6,21,A,0,83.0,F,U,41608.89441680486,35.667
0,0.0,4,10,1,4,9.0,12.25,8.5,9.0,15,63,50,6,16,20,A,0,42.0,M,U,52305.0,32.0
1,20.0,1,1,1,1,20.0,20.0,20.0,20.0,16,16,15,5,7,6,F,0,59.018761061946904,F,U,52305.0,15.333
1,7.0,5,5,2,2,8.0,7.2,7.2,6.5,16,33,28,6,13,11,A,1,60.0,M,H,45576.0,24.0
1,7.0,6,14,3,9,5.0,7.33,6.29,7.33,4,69,37,3,8,12,S,1,59.018761061946904,F,U,41608.89441680486,21.333
0,0.0,1,1,1,1,28.0,28.0,28.0,28.0,16,16,14,5,7,6,F,0,59.018761061946904,M,U,41608.89441680486,14.333
1,20.0,2,6,0,1,20.0,18.5,17.17,11.67,18,63,40,4,4,14,A,0,79.0,F,H,55011.0,25.333
1,10.0,3,19,1,8,5.0,5.67,6.58,7.0,15,126,47,3,8,17,S,1,78.0,F,U,41608.89441680486,24.667
1,5.0,9,11,6,6,5.0,5.0,5.09,5.0,21,36,30,6,16,14,S,1,59.018761061946904,F,U,41608.89441680486,24.0
1,10.0,1,20,1,16,10.0,10.0,9.25,10.0,21,124,75,4,10,28,A,1,52.0,F,H,71115.0,37.333
0,0.0,2,5,2,3,25.0,20.5,16.2,20.5,24,57,42,6,17,18,A,0,57.0,M,H,71115.0,28.667
1,10.0,4,16,3,10,10.0,10.0,7.69,10.0,19,67,55,6,17,23,S,1,61.0,M,H,71115.0,33.333
0,0.0,3,14,3,11,10.0,16.67,17.14,16.67,23,113,71,5,15,28,A,1,79.0,M,U,64451.0,37.333
1,12.0,4,11,4,7,12.0,9.5,7.64,9.5,15,69,56,6,17,22,A,1,49.0,M,U,41608.89441680486,34.333
0,0.0,3,3,1,1,35.0,25.0,25.0,15.0,18,33,30,6,15,13,A,0,61.0,M,H,64451.0,25.0
0,0.0,1,5,0,2,31.0,31.0,24.4,11.67,25,64,51,6,6,19,A,0,45.0,M,H,66579.0,31.0
0,0.0,3,6,0,1,18.0,14.67,11.17,11.67,26,57,44,5,5,18,A,0,66.0,M,U,53576.0,28.333
1,5.0,5,15,3,9,5.0,5.4,5.13,5.67,19,75,55,5,15,22,S,1,40.0,M,H,46639.0,33.333
0,0.0,1,3,0,1,17.0,17.0,11.0,11.67,26,66,39,4,4,14,A,0,72.0,F,U,45142.0,23.667
0,0.0,5,14,2,9,10.0,6.2,5.21,5.0,15,124,61,5,12,28,S,1,81.0,F,H,31019.0,34.333
0,0.0,5,8,3,4,15.0,9.0,7.75,8.33,15,40,34,5,14,14,A,1,55.0,F,H,31019.0,26.0
1,15.0,2,5,0,1,11.0,13.0,8.6,11.67,15,80,39,5,5,13,A,0,51.0,M,H,41225.0,24.667
1,7.0,6,26,4,19,10.0,7.83,5.4,8.0,24,122,77,6,17,31,S,1,76.0,M,H,51305.0,40.667
0,0.0,3,5,3,4,5.0,6.67,5.6,6.67,16,45,37,6,13,13,A,1,58.0,M,H,51305.0,27.667
1,21.0,2,2,2,2,15.0,12.5,12.5,12.5,21,33,27,4,11,10,A,0,47.0,F,H,51305.0,21.667
0,0.0,2,4,1,2,20.0,15.0,10.5,20.0,24,41,32,6,14,13,A,0,41.0,F,H,56098.0,24.333
0,0.0,2,3,0,1,30.0,18.5,14.0,11.67,19,44,33,6,6,13,A,0,59.018761061946904,M,U,41608.89441680486,25.333
1,25.0,2,2,1,1,15.0,12.5,12.5,10.0,18,33,23,4,10,9,A,0,59.018761061946904,M,U,41608.89441680486,19.333
0,0.0,1,4,0,2,15.0,15.0,11.5,11.67,19,72,40,4,4,16,A,0,52.0,M,H,51806.0,24.333
1,10.0,2,8,0,4,15.0,15.0,12.63,11.67,18,81,56,4,4,19,A,1,67.0,F,H,50956.0,33.0
0,0.0,2,16,1,11,15.0,20.0,14.56,20.0,4,122,73,8,18,33,A,1,64.0,M,U,50956.0,42.0
0,0.0,4,30,3,18,6.0,6.25,6.33,5.67,18,129,66,4,12,28,S,1,59.018761061946904,F,H,83231.0,31.0
0,0.0,3,7,1,3,20.0,20.0,17.14,20.0,19,44,41,6,17,17,A,1,48.0,M,H,83231.0,29.667
0,0.0,1,1,0,0,15.0,15.0,15.0,11.67,15,15,9,2,2,3,E,0,59.018761061946904,F,U,83231.0,8.333
0,0.0,3,3,2,2,12.0,11.33,11.33,11.0,18,24,22,6,11,9,N,0,59.018761061946904,F,U,41608.89441680486,19.667
0,0.0,1,1,0,0,20.0,20.0,20.0,11.67,15,15,10,3,3,4,E,0,59.0,M,H,56335.0,9.333
0,0.0,1,1,1,1,15.0,15.0,15.0,15.0,16,16,13,4,6,5,F,0,67.0,M,H,56335.0,13.333
0,0.0,2,11,1,7,20.0,23.5,17.64,22.0,8,125,72,6,16,30,A,0,78.0,M,H,47070.0,41.667
1,7.0,3,4,1,2,15.0,11.0,9.0,15.0,21,41,28,6,14,13,A,0,52.0,F,U,44742.0,22.667
1,5.0,5,14,0,4,5.0,6.8,5.64,11.67,4,126,72,11,11,32,A,1,59.018761061946904,F,H,55667.0,46.667
0,0.0,4,7,0,3,15.0,16.25,13.57,11.67,18,69,52,6,6,20,A,0,59.018761061946904,M,U,54741.0,33.667
1,10.0,5,22,5,15,10.0,10.4,8.23,10.4,16,120,76,6,17,31,S,1,59.018761061946904,F,U,41608.89441680486,41.667
1,20.0,2,2,0,0,20.0,17.5,17.5,11.67,18,28,21,4,4,9,A,0,33.0,M,H,53504.0,18.0
1,5.0,5,12,2,2,5.0,5.4,5.83,6.0,18,85,43,5,14,15,A,0,59.018761061946904,F,U,53504.0,28.333
1,100.0,2,11,2,9,100.0,87.5,47.18,87.5,21,93,90,6,17,27,A,1,47.0,F,U,45767.0,56.333
1,5.0,6,16,4,8,5.0,3.17,2.63,3.0,18,117,55,6,14,23,S,1,59.018761061946904,F,U,41608.89441680486,33.0
1,25.0,1,1,0,0,20.0,20.0,20.0,11.67,20,20,15,4,4,5,F,0,48.0,M,H,49791.0,13.667
1,15.0,2,8,2,5,12.0,11.0,14.0,11.0,17,81,84,5,14,21,A,1,67.0,F,H,32481.0,51.333
0,0.0,2,3,2,2,5.0,8.0,7.0,8.0,16,23,16,5,8,7,N,0,59.018761061946904,F,U,41608.89441680486,15.333
0,0.0,0,14,0,7,15.0,0.0,10.21,11.67,10,99,84,6,6,26,A,1,82.0,F,U,41608.89441680486,45.333
0,0.0,1,4,0,1,15.0,15.0,13.0,11.67,26,56,44,4,4,17,A,0,48.0,M,H,41003.0,28.0
0,0.0,2,6,0,2,15.0,14.0,11.33,11.67,21,68,48,5,5,18,A,1,72.0,M,H,42903.0,29.333
1,20.0,2,2,1,1,20.0,20.0,20.0,20.0,19,29,22,4,10,9,A,0,59.018761061946904,M,H,62349.0,18.333
0,0.0,2,2,2,2,25.0,25.0,25.0,25.0,22,33,29,6,14,12,A,0,32.0,M,H,55485.0,23.667
1,25.0,4,12,3,6,16.0,15.25,12.67,15.33,25,52,45,6,17,19,S,1,59.018761061946904,F,U,41608.89441680486,30.667
0,0.0,1,1,1,1,20.0,20.0,20.0,20.0,24,24,16,3,7,6,N,0,45.0,F,H,51293.0,14.0
0,0.0,1,2,1,1,15.0,5.0,10.0,5.0,17,21,19,6,10,8,N,0,59.018761061946904,F,U,41608.89441680486,17.667
1,18.0,0,6,0,1,18.0,0.0,13.0,11.67,26,45,41,5,5,14,A,0,59.018761061946904,F,H,48175.0,21.667
1,7.0,3,16,2,10,7.0,7.0,4.63,7.0,17,113,65,5,11,25,S,1,51.0,M,U,49195.0,34.667
1,20.0,2,12,1,7,14.0,14.5,13.42,15.0,18,65,58,6,16,22,S,1,59.018761061946904,M,U,44133.0,35.667
0,0.0,4,17,1,10,10.0,9.75,6.71,10.0,16,105,68,6,15,27,S,1,67.0,M,U,47016.0,38.667
0,0.0,2,15,1,9,20.0,20.0,9.0,20.0,16,127,73,6,14,31,S,1,83.0,F,U,47016.0,38.333
0,0.0,2,14,1,8,11.0,11.5,7.64,12.0,26,125,63,4,13,26,A,1,37.0,F,H,47016.0,33.333
0,0.0,5,6,2,2,20.0,9.8,9.0,6.0,18,39,31,6,15,14,A,1,74.0,F,U,47016.0,25.333
0,0.0,1,1,1,1,15.0,15.0,15.0,15.0,16,16,13,4,6,5,F,0,27.0,F,H,47016.0,13.333
0,0.0,2,8,2,5,26.0,23.5,14.88,23.5,22,92,53,6,16,23,A,0,52.0,M,H,47949.0,32.333
0,0.0,2,2,1,1,25.0,17.5,17.5,10.0,15,23,19,5,8,7,N,0,55.0,M,U,47949.0,18.0
0,0.0,4,16,2,12,10.0,10.5,8.25,11.0,18,130,76,6,15,30,S,1,73.0,M,H,56021.0,42.333
0,0.0,3,10,1,6,20.0,20.0,16.6,20.0,25,127,67,6,17,30,A,1,43.0,F,U,41608.89441680486,37.0
0,0.0,6,23,3,13,9.0,7.33,8.13,7.0,19,112,80,5,15,32,S,1,37.0,F,U,32420.0,41.0
0,0.0,4,17,3,12,15.0,12.5,10.12,13.0,21,113,68,6,17,30,A,1,45.0,F,H,70892.0,37.0
0,0.0,4,21,3,12,5.0,4.75,3.52,4.67,20,104,71,5,14,27,S,1,59.018761061946904,M,H,70892.0,38.0
1,19.0,3,5,1,2,17.0,17.0,14.6,20.0,16,51,39,5,13,16,A,0,55.0,F,H,70892.0,27.333
0,0.0,4,17,1,9,25.0,19.0,10.82,20.0,18,128,75,6,17,32,S,1,76.0,M,H,42194.0,41.0
0,0.0,3,3,2,2,10.0,7.33,7.33,6.0,16,24,21,5,9,8,N,1,52.0,F,H,42194.0,18.333
0,0.0,1,7,1,5,20.0,20.0,20.71,20.0,16,105,36,1,5,18,E,0,59.018761061946904,F,U,41608.89441680486,18.667
0,0.0,2,2,2,2,15.0,17.5,17.5,17.5,18,22,16,6,11,9,N,0,59.018761061946904,F,U,46146.0,16.333
1,20.0,3,6,3,4,30.0,27.67,25.5,27.67,17,44,39,6,16,16,S,1,41.0,F,H,42009.0,27.667
1,12.0,4,7,0,2,12.0,12.25,9.43,11.67,15,57,37,5,5,14,A,0,59.018761061946904,M,U,41608.89441680486,25.333
1,5.0,5,9,1,4,3.0,10.8,8.0,11.0,6,78,48,6,13,18,A,0,73.0,F,U,41608.89441680486,32.667
0,0.0,3,11,1,6,22.0,20.67,18.36,20.0,18,123,70,6,15,31,A,0,83.0,F,U,41608.89441680486,39.0
0,0.0,4,4,3,3,8.0,7.75,7.75,6.67,16,24,23,6,11,9,N,1,59.018761061946904,F,U,41608.89441680486,21.0
1,50.0,3,3,3,3,35.0,30.0,30.0,30.0,22,33,30,6,14,12,A,0,66.0,M,H,52514.0,24.667
1,3.0,6,27,4,14,3.0,3.33,3.41,3.5,15,123,68,5,13,29,S,1,79.0,F,U,41608.89441680486,36.0
0,0.0,3,6,2,4,20.0,20.0,13.67,20.0,16,57,44,6,15,18,S,1,56.0,M,H,51348.0,29.667
1,15.0,1,1,0,0,15.0,15.0,15.0,11.67,20,20,12,3,3,5,F,0,57.0,F,H,62563.0,11.667
1,10.0,1,2,1,1,15.0,15.0,17.5,15.0,21,50,32,3,7,6,F,0,59.018761061946904,F,U,49240.0,20.0
0,0.0,4,6,1,2,10.0,7.0,5.83,10.0,19,53,38,6,13,15,A,1,19.0,M,H,49240.0,26.667
0,0.0,4,8,3,3,15.0,12.75,11.0,12.0,23,43,37,6,17,16,A,0,54.0,F,H,53951.0,27.667
0,0.0,1,1,1,1,15.0,15.0,15.0,15.0,23,23,17,3,7,6,N,0,59.0,M,H,53951.0,14.333
0,0.0,6,49,2,19,10.0,10.83,7.02,15.0,15,125,84,5,15,32,S,1,71.0,F,U,42373.0,43.333
0,0.0,2,2,1,1,15.0,12.5,12.5,10.0,16,21,17,4,7,7,N,0,61.0,M,U,41608.89441680486,15.333
0,0.0,1,4,1,4,20.0,20.0,11.75,20.0,21,50,39,6,14,16,A,1,59.018761061946904,F,H,43694.0,27.0
0,0.0,4,4,2,2,25.0,28.0,28.0,28.5,18,36,35,6,16,14,A,0,76.0,M,U,43694.0,27.333
0,0.0,4,4,2,2,32.0,25.0,25.0,30.0,20,28,25,6,12,10,A,1,81.0,F,H,47429.0,21.0
0,0.0,5,5,2,2,5.0,5.6,5.6,6.5,20,33,26,5,13,11,S,1,38.0,F,U,38001.0,21.667
0,0.0,5,6,2,2,5.0,6.0,5.83,7.0,18,31,24,6,12,10,A,0,56.0,F,H,38001.0,20.667
0,0.0,2,5,2,3,15.0,16.5,13.8,16.5,18,65,50,6,15,18,A,0,62.0,M,H,45925.0,32.0
0,0.0,2,15,0,7,20.0,16.5,8.27,11.67,17,122,69,6,6,28,A,1,63.0,F,H,40313.0,38.0
0,0.0,3,17,2,10,15.0,15.0,13.18,15.0,19,122,76,6,16,33,S,1,49.0,F,U,41023.0,41.0
0,0.0,3,9,1,3,7.0,8.67,8.44,14.0,15,69,51,6,13,18,A,0,59.018761061946904,F,H,41023.0,32.0
0,0.0,7,24,3,15,2.0,3.29,3.38,2.67,16,128,75,6,16,31,S,1,17.0,F,U,46771.0,40.333
1,12.0,4,5,3,4,13.0,11.5,10.2,11.33,21,45,34,6,14,14,A,0,52.0,M,H,46563.0,24.667
1,6.0,7,25,5,16,9.0,7.57,6.4,7.2,15,129,73,5,15,32,S,1,59.018761061946904,F,U,41365.0,37.667
1,11.0,4,20,2,10,12.0,10.5,8.5,9.5,18,93,71,6,17,26,S,1,59.018761061946904,M,U,41608.89441680486,39.667
0,0.0,1,1,1,1,15.0,15.0,15.0,15.0,23,23,13,3,6,5,N,0,59.018761061946904,F,U,41608.89441680486,12.0
1,5.0,3,20,3,15,5.0,4.33,3.7,4.33,16,127,71,5,12,27,S,1,59.018761061946904,M,H,46058.0,39.333
1,26.0,3,6,3,6,25.0,19.67,19.67,19.67,18,41,16,1,5,6,E,1,59.018761061946904,F,U,41608.89441680486,12.0
1,11.0,6,17,3,8,7.0,11.17,8.24,12.0,19,64,51,6,16,20,S,1,62.0,F,U,41608.89441680486,33.0
1,20.0,3,4,2,2,20.0,20.0,20.0,20.0,15,28,24,6,13,11,A,1,59.018761061946904,F,U,47212.0,20.667
0,0.0,4,4,2,2,15.0,15.0,15.0,15.0,19,32,32,6,14,12,S,1,59.018761061946904,M,U,41608.89441680486,25.333
0,0.0,5,20,3,13,9.0,7.2,5.9,7.33,20,125,72,5,15,32,S,1,66.0,F,H,48911.0,38.333
1,15.0,1,23,1,13,15.0,15.0,9.17,15.0,19,128,73,4,9,26,A,1,51.0,F,H,48911.0,36.667
0,0.0,4,14,3,11,5.0,5.25,3.07,6.0,15,126,60,5,11,26,A,1,37.0,F,H,48911.0,32.333
0,0.0,1,10,0,6,16.0,16.0,10.65,11.67,19,77,58,6,6,23,A,1,45.0,M,H,48911.0,34.333
0,0.0,1,6,0,1,20.0,20.0,16.17,11.67,26,56,43,5,5,18,A,0,59.018761061946904,M,U,48911.0,28.0
1,10.0,5,6,3,4,5.0,8.6,8.0,7.0,17,41,29,4,12,11,A,1,59.018761061946904,M,U,41608.89441680486,21.333
0,0.0,3,4,3,4,14.0,12.67,10.25,12.67,20,53,31,6,12,13,A,1,51.0,F,U,41608.89441680486,22.333
1,25.0,1,1,0,0,20.0,20.0,20.0,11.67,20,20,16,4,4,5,F,0,59.018761061946904,F,U,41608.89441680486,14.0
0,0.0,3,3,1,1,10.0,10.0,10.0,10.0,15,21,18,5,8,7,N,0,59.018761061946904,F,U,41608.89441680486,16.333
0,0.0,1,1,1,1,15.0,15.0,15.0,15.0,20,20,16,4,7,6,F,0,51.0,M,H,49059.0,14.333
1,5.0,6,32,5,20,5.0,5.17,5.38,5.0,20,129,80,5,15,34,S,1,69.0,M,U,59357.0,41.0
0,0.0,3,20,3,13,10.0,10.0,6.15,10.0,21,124,70,5,14,31,A,1,71.0,F,H,59357.0,37.0
1,10.0,9,30,6,19,8.0,7.33,4.73,7.17,18,122,70,6,17,32,S,1,70.0,M,H,59357.0,38.0
1,40.0,3,15,3,13,32.0,26.33,12.8,26.33,16,127,75,6,17,34,A,1,51.0,M,U,59357.0,41.667
0,0.0,3,6,2,3,100.0,45.0,27.0,17.5,18,52,47,6,17,18,A,1,66.0,F,U,59357.0,33.0
0,0.0,2,3,1,1,6.0,25.0,18.67,30.0,19,32,25,6,12,10,A,0,65.0,M,U,59357.0,20.667
0,0.0,1,15,0,9,10.0,10.0,9.8,11.67,26,120,66,4,4,28,A,1,37.0,F,H,56339.0,33.667
1,15.0,3,32,2,11,25.0,12.33,12.44,12.5,5,123,129,8,18,34,A,1,81.0,M,U,41608.89441680486,76.0
0,0.0,4,17,0,4,10.0,5.75,3.65,11.67,18,128,66,6,6,27,S,1,59.018761061946904,F,H,46400.0,39.0
0,0.0,4,12,3,7,20.0,18.5,11.92,18.0,17,65,56,6,17,21,S,1,85.0,F,H,46400.0,34.667
0,0.0,5,6,3,4,10.0,15.0,13.33,16.67,18,41,35,6,15,14,A,0,59.018761061946904,M,U,46280.0,26.333
0,0.0,2,11,0,6,12.0,11.0,7.45,11.67,17,101,63,6,6,27,A,1,59.018761061946904,F,U,37273.0,36.333
0,0.0,5,16,1,6,3.0,4.4,3.81,3.0,15,65,48,5,15,20,S,1,36.0,F,U,41608.89441680486,29.667
0,0.0,2,14,0,6,15.0,15.0,11.93,11.67,19,79,60,6,6,23,A,1,59.018761061946904,F,U,42516.0,35.0
1,5.0,3,7,1,3,3.0,17.67,15.29,25.0,15,52,42,6,17,18,A,0,59.018761061946904,F,U,41608.89441680486,28.667
1,5.0,4,5,3,3,7.0,6.0,5.8,5.67,16,28,24,6,12,10,A,1,59.018761061946904,M,H,46731.0,21.0
0,0.0,2,9,0,5,15.0,12.5,7.22,11.67,18,123,48,4,4,20,A,1,65.0,F,H,46584.0,27.333
1,10.0,1,10,1,4,10.0,10.0,10.8,10.0,16,80,55,4,14,22,S,1,65.0,F,H,34761.0,30.667
0,0.0,2,6,2,5,50.0,55.0,40.0,55.0,24,113,57,6,17,26,A,0,55.0,M,H,43000.0,33.667
0,0.0,2,3,0,1,30.0,20.0,15.0,11.67,26,43,35,5,5,14,A,0,39.0,M,H,58821.0,25.667
0,0.0,1,1,1,1,25.0,25.0,25.0,25.0,21,21,16,5,8,7,F,0,76.0,M,H,58821.0,15.0
1,10.0,3,9,2,5,10.0,10.0,8.0,10.0,21,80,56,6,15,21,S,1,74.0,M,H,58821.0,33.0
0,0.0,2,2,0,0,16.0,13.0,13.0,11.67,19,28,21,4,4,9,A,0,59.0,F,H,41608.89441680486,18.0
0,0.0,6,8,2,3,12.0,10.33,9.0,10.0,18,40,37,6,15,15,A,0,59.018761061946904,F,U,41608.89441680486,28.333
0,0.0,2,6,0,1,35.0,32.5,20.0,11.67,18,80,58,6,6,24,A,0,57.0,F,U,41855.0,35.333
0,0.0,1,13,0,5,50.0,35.0,21.31,11.67,18,105,47,4,4,17,A,1,75.0,F,H,50242.0,26.667
0,0.0,5,5,4,4,8.0,7.4,7.4,7.5,15,32,26,5,11,10,S,1,59.018761061946904,F,U,41608.89441680486,21.667
1,51.0,2,3,1,2,15.0,15.0,11.67,15.0,22,52,32,4,9,11,A,0,67.0,F,U,41608.89441680486,21.667
0,0.0,0,1,0,0,15.0,0.0,15.0,11.67,19,19,12,4,4,4,F,0,59.018761061946904,M,U,43363.0,10.667
1,26.0,3,9,2,6,25.0,21.67,14.56,22.5,17,93,63,6,15,23,A,0,49.0,F,H,60290.0,36.667
0,0.0,3,20,0,9,10.0,8.67,5.45,11.67,27,125,63,4,4,30,A,1,80.0,F,H,60290.0,33.667
1,12.0,3,11,2,9,13.0,11.67,5.82,12.0,24,113,59,5,14,25,S,1,56.0,F,H,64484.0,33.667
0,0.0,3,5,2,2,20.0,20.0,16.4,20.0,22,44,36,6,15,15,A,0,49.0,F,U,41608.89441680486,26.667
0,0.0,2,12,1,6,10.0,13.0,7.33,10.0,18,128,66,5,12,29,A,0,38.0,M,H,43971.0,36.0
0,0.0,2,2,0,0,15.0,15.0,15.0,11.67,27,32,22,4,4,9,A,0,57.0,M,H,43971.0,18.0
1,25.0,1,1,1,1,25.0,25.0,25.0,25.0,21,21,17,5,8,7,F,0,74.0,M,U,41608.89441680486,15.333
1,10.0,1,6,0,1,10.0,15.0,11.5,11.67,15,90,65,5,5,18,A,1,86.0,M,U,41875.0,43.0
0,0.0,6,19,3,8,11.0,11.33,11.16,11.0,22,91,61,6,16,26,S,1,70.0,F,U,39000.0,35.333
0,0.0,4,4,2,2,23.0,20.0,20.0,20.0,18,35,29,6,14,12,A,0,59.018761061946904,F,U,41608.89441680486,24.0
1,18.0,1,2,0,0,16.0,16.0,13.5,11.67,18,40,27,4,4,10,A,0,29.0,F,U,43357.0,20.667
0,0.0,1,13,0,7,35.0,35.0,19.46,11.67,25,127,76,6,6,35,A,1,59.018761061946904,F,H,42394.0,40.667
0,0.0,7,9,4,4,8.0,10.0,10.56,8.25,22,44,38,6,16,16,A,1,35.0,F,U,41250.0,27.667
0,0.0,4,5,1,1,7.0,6.5,6.4,7.0,18,32,25,6,12,10,A,0,59.018761061946904,F,H,48532.0,21.667
0,0.0,1,17,1,11,10.0,10.0,8.24,10.0,21,124,67,4,10,26,A,1,59.018761061946904,F,U,56637.0,34.333
0,0.0,2,6,1,4,16.0,13.0,10.5,16.0,21,98,43,2,6,19,A,0,59.018761061946904,F,U,41608.89441680486,21.667
1,12.0,1,19,1,12,12.0,12.0,5.58,12.0,18,128,70,5,12,29,A,1,62.0,M,U,44409.0,37.0
0,0.0,1,1,1,1,20.0,20.0,20.0,20.0,21,21,14,4,7,6,F,0,79.0,F,H,43100.0,13.667
1,10.0,5,19,4,14,10.0,10.8,8.16,10.25,21,124,73,6,17,31,S,1,59.018761061946904,F,U,41608.89441680486,39.0
0,0.0,2,3,2,3,15.0,15.0,11.67,15.0,20,41,33,4,12,12,A,0,35.0,M,H,65581.0,24.0
1,4.0,5,6,4,4,4.0,4.8,4.5,5.0,15,29,25,6,12,10,A,1,55.0,M,U,41608.89441680486,21.333
1,30.0,3,3,0,0,25.0,23.33,23.33,11.67,19,32,26,6,6,11,A,0,53.0,M,U,42507.0,22.333
